service_request_number;reported_date;parcel_id;parid_key;location;standardized_address;service_request_summary;category;service_request_status;resolution_code;definition;follow_up_date;service_request_type;target_block;area;postal_code;lat;lon;last_edited_date;vacant;geopoint;neighborhood
5724406;2022-06-01;076035  00256;07603500002560;1137 WHITAKER DR;4597 Applestone St, Memphis, Tennessee, 38109;COURT DATE 11/4/2022 @ 9:00AM. no dumpsters, trash being thrown around complex;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-10-21;CE-Junky Yard;166.0;06-005;38116.0;35.02296126;-90.05930603;2022-11-03;N;35.02296126, -90.05930603;Persey
5220494;2021-04-22;036050  00014;03605000000140;1777 TUTWILER AVE;1777 Tutwiler Ave, Memphis, Tennessee, 38107;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-22;CE-Weeds Occupied Property;57.0;05-001;38112.0;35.15488624;-89.99940231;2022-02-23;N;35.15488624, -89.99940231;Midtown
5539252;2021-12-30;074037 A00090;0740370A000900;5021 HARRINGTON AVE;5021 Harrington Ave, Memphis, Tennessee, 38118;CE-Junky Yard;Inspection-Junky Yard;Closed;CO;Closed, Other;2022-03-08;CE-Junky Yard;200.0;04-005;38118.0;35.05725086;-89.89623761;2023-01-19;N;35.05725086, -89.89623761;Parkway Village
5773722;2022-07-01;093417 F00014;0934170F000140;5438 APPLE BLOSSOM DR;5436 Apple Blossom Dr, Memphis, Tennessee, 38115;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-08;CE-Junky Yard;203.0;03-004;38115.0;35.0462617;-89.88222028;2023-01-19;N;35.0462617, -89.88222028;Hickory Hill
5624502;2022-03-24;040015  00016;04001500000160;1112 SMITH AVE;1112 Smith Ave, Memphis, Tennessee, 38107;Backyard near rear property line  inoperable vehicles & junk/;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-05-04;CE-Junky Yard;30.0;07-002;38107.0;35.17484085;-90.01984807;2022-05-04;N;35.17484085, -90.01984807;Sylvan Heights
5445260;2021-09-22;076029  00007;07602900000070;413 CLARICE DR;413 Clarice Dr, Memphis, Tennessee, 38109;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-06;CE-Weeds Occupied Property;165.0;06-005;38109.0;35.03884476;-90.0502879;2022-02-23;N;35.03884476, -90.0502879;Raines
5663692;2022-04-25;036005  00025;03600500000250;1472 FAXON AVE;1472 Faxon Ave, Memphis, Tennessee, 38104;OVERGROWN REVERSE FRONTAGE;Weeds;Closed;CVOID;Closed Void;2022-08-27;CE-Weeds Occupied Property;57.0;07-005;38112.0;35.15501012;-90.00955589;2022-10-08;N;35.15501012, -90.00955589;Crosstown
5180416;2021-04-08;074041  00010;07404100000100;5119 KNIGHT ARNOLD RD;5119 Knight Arnold Rd, Memphis, Tennessee, 38118;PARKING ON YARD;Cleanup;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-13;CE-Accumulation of Stagnant;195.0;04-005;38118.0;35.0617823;-89.89292102;2022-02-23;N;35.0617823, -89.89292102;Parkway Village
5448150;2021-09-24;090033  00009;09003300000090;4029 TESSLAND RD;4029 Tessland Rd, Memphis, Tennessee, 38128;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-07;CE-Weeds Occupied Property;15.0;01-001;38128.0;35.23770122;-89.92919293;2022-02-23;N;35.23770122, -89.92919293;Egypt
5433614;2021-09-14;073041 G00018;0730410G000180;4339 CHUCK AVE;4339 Chuck Ave, Memphis, Tennessee, 38118;Junk, loaded trailer on grass. trash, along with open storage in back yard.;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-10-06;CE-Junky Yard;201.0;03-003;38118.0;35.05681996;-89.91890799;2022-02-23;N;35.05681996, -89.91890799;Parkway Village
6056852;2023-01-30;073053  00054;07305300000540;2958 S GOODLETT RD;2958 S Goodlett St, Memphis, Tennessee, 38118;junky yard;Inspection-Junky Yard;Closed;CO;Closed, Other;2023-05-17;CE-Junky Yard;193.0;04-005;38118.0;35.06813651;-89.92095823;2023-10-17;N;35.06813651, -89.92095823;Parkway Village
5026046;2021-01-06;042037  00191;04203700001910;2238 HOWELL ST;2238 Howell Ave, Memphis, Tennessee, 38108;01/06/2021 AT THE TIME OF INSPECTION THE PROPERTY IS IN VIOLATION OF JUNKY YARD, THE PROPERTY HAS TRASH,  DEBRIS, FURNITURE, AND TELEVISION ALL OVER THE PROPERTY.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-01-13;CE-Junky Yard;40.0;07-005;38108.0;35.16769863;-89.98233949;2022-02-23;N;35.16769863, -89.98233949;North Memphis
5331468;2021-07-04;085007  00048;08500700000480;4303 RENNERS RD;4303 Renners Rd, Memphis, Tennessee, 38128;Too many cars parking all over properties , carts out after hours , overfilled garbage carts;Inspection-Junky Yard;Closed;NJ;Case not justified;2021-07-13;CE-Junky Yard;19.0;01-002;38128.0;35.21582349;-89.92011803;2022-02-23;N;35.21582349, -89.92011803;Raleigh
6142538;2023-04-09;073058  00030;07305800000300;3096 CHERRY RD;3096 Cherry Rd, Memphis, Tennessee, 38118;Hoarding different sorts of items, in backyard, sidewalk, and porch.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-04-16;CE-Junky Yard;193.0;04-005;38118.0;35.06430885;-89.91754102;2023-05-15;N;35.06430885, -89.91754102;Parkway Village
5456440;2021-10-01;028034  00081;02803400000810;226 S EDGEWOOD ST;226 S Edgewood St, Memphis, Tennessee, 38104;occupied property with high grass and weeds;Weeds;Closed;NJ;Case not justified;2021-10-11;CE-Weeds Occupied Property;81.0;05-001;38104.0;35.13181734;-89.98608313;2022-02-23;N;35.13181734, -89.98608313;Morningside Park
5766386;2022-06-28;086012  00074;08601200000740;4043 SOCORRO DR;4043 Socorro Dr, Memphis, Tennessee, 38128;high weeds in the back yard;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-14;CE-Weeds Occupied Property;17.0;01-002;38128.0;35.23592115;-89.91898221;2022-10-05;N;35.23592115, -89.91898221;Egypt
5933510;2022-10-12;047071  00018;04707100000180;2618 FIZER RD;2618 Fizer Rd, Memphis, Tennessee, 38114;Dismissed on 9/6/2023. $50 fine x 45. Property has high grass,car parked in the front & backyard and debris is everywhere;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-05-24;CE-Junky Yard;142.0;04-007;38114.0;35.09989113;-89.9753096;2024-03-04;N;35.09989113, -89.9753096;Orange Mound
5317376;2021-06-23;001072  00026;00107200000260;235 GREENLAW AVE;235 Greenlaw Ave, Memphis, Tennessee, 38105;High grass and weed occupied property;Weeds;Closed;NJ;Case not justified;2021-07-09;CE-Weeds Occupied Property;32.0;07-003;38105.0;35.15871456;-90.04244341;2022-02-23;N;35.15871456, -90.04244341;Lauderdale Courts
5771706;2022-06-30;025054  00013;02505400000130;1316 S WELLINGTON ST;1316 S Wellington St, Memphis, Tennessee, 38106;Junk in side yard from house fire;Inspection-Junky Yard;Resolved;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-14;CE-Junky Yard;121.0;06-007;38106.0;35.11133058;-90.04666312;2022-10-24;N;35.11133058, -90.04666312;Shadowlawn
5180482;2021-04-08;074041  00004;07404100000040;5077 KNIGHT ARNOLD RD;5077 Knight Arnold Rd, Memphis, Tennessee, 38118;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-13;CE-Junky Yard;195.0;04-005;38118.0;35.06181546;-89.89434546;2022-02-23;N;35.06181546, -89.89434546;Parkway Village
5761948;2022-06-24;031115  00032;03111500000320;1948 SOUTHERN AVE;1948 Southern Ave, Memphis, Tennessee, 38114;occupied vacant house high weeds and grass;Weeds;Closed;VOYC;V.O. Yard/Vehicle;2022-07-11;CE-Weeds Occupied Property;82.0;04-006;38114.0;35.11651654;-89.99729184;2023-11-16;N;35.11651654, -89.99729184;Cooper-Young
5473096;2021-10-16;074037 B00088;0740370B000880;3416 CLEARBROOK ST;3416 Clearbrook St, Memphis, Tennessee, 38118;COURT DATE 01/12/2023 @ 1:30PM. HIGH WEEDS GRASS, JUNKY YARD,  INOPERABLE VEHICLE;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-12-08;CE-Junky Yard;200.0;04-005;38118.0;35.05545868;-89.89730334;2023-01-19;N;35.05545868, -89.89730334;Parkway Village
5708980;2022-05-20;029058  00010;02905800000100;753 HAMILTON ST;753 Hamilton St, Memphis, Tennessee, 38114;Backyard near rear property line  inoperable vehicles on the grass;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-10-03;CE-Weeds Occupied Property;102.0;04-003;38114.0;35.11166075;-89.97805787;2023-01-19;N;35.11166075, -89.97805787;Orange Mound
5897174;2022-09-12;075140  00051;07514000000510;902 W MARIGOLD LN;902 W Marigold Ln, Memphis, Tennessee, 38109;In Compliance (Court Order) on 8/30/2023. Junky yard;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-05-10;CE-Junky Yard;170.0;06-002;38109.0;35.02641083;-90.09427346;2024-03-04;N;35.02641083, -90.09427346;Westwood
5028126;2021-01-07;084022  00016;08402200000160;4014 MARTINDALE AVE;4014 Martindale Ave, Memphis, Tennessee, 38128;VIOLATION FOR SEVERAL VEHICLES PARKED ON GRASS IN REAR OF HOME;Inspection-Junky Yard;Closed;CO;Closed, Other;2021-04-17;CE-Junky Yard;20.0;07-006;38128.0;35.2187936;-89.92957734;2022-02-23;N;35.2187936, -89.92957734;Raleigh
4969222;2020-12-07;074028  00001;07402800000010;3460 FRELAND DR;3460 Freland Dr, Memphis, Tennessee, 38118;Open storage item,  chattels, and in driveway and yards.;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-02-10;CE-Junky Yard;200.0;03-003;38118.0;35.05423525;-89.90633701;2022-02-23;N;35.05423525, -89.90633701;Parkway Village
5518410;2021-12-07;075191  00010;07519100000100;212 CHARTER AVE;212 Charter Ave, Memphis, Tennessee, 38109;PARKING ON GRASS;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-03-18;CE-Junky Yard;173.0;06-002;38109.0;35.01961992;-90.07101585;2022-06-28;N;35.01961992, -90.07101585;Persey
5767742;2022-06-28;074029  00022;07402900000220;3420 JENKINS ST;3420 Jenkins St, Memphis, Tennessee, 38118;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-11;CE-Junky Yard;200.0;03-003;38118.0;35.05523441;-89.9058642;2023-01-19;N;35.05523441, -89.9058642;Parkway Village
6012904;2022-12-29;045075  00026;04507500000260;732 GOODWYN ST;732 Goodwyn St, Memphis, Tennessee, 38111;Front porch junk/ back porch junk;Inspection-Junky Yard;Closed;CVOID;Closed Void;2023-11-17;CE-Junky Yard;104.0;04-003;38111.0;35.11219071;-89.9634373;2023-11-29;N;35.11219071, -89.9634373;Orange Mound
5698020;2022-05-12;041051  00028;04105100000280;2204 CLAYTON AVE;2204 Clayton Ave, Memphis, Tennessee, 38108;Dismissed on 9/6/2023. $50 fine x 37. JUNKY YARD;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-05-03;CE-Junky Yard;39.0;07-005;38108.0;35.17708033;-89.98354196;2024-03-04;N;35.17708033, -89.98354196;North Memphis
5234016;2021-04-29;086014  00064;08601400000640;3718 VANDERWOOD DR;3718 Vanderwood Dr, Memphis, Tennessee, 38128;CARPORT JUNK;Inspection-Junky Yard;Closed;CO;Closed, Other;2021-07-24;CE-Junky Yard;16.0;01-002;38128.0;35.22711689;-89.91784638;2022-05-10;N;35.22711689, -89.91784638;Egypt
5105682;2021-03-20;042036  00054;04203600000540;2392 DEXTER AVE;2392 Dexter Ave, Memphis, Tennessee, 38108;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-24;CE-Junky Yard;40.0;07-005;38108.0;35.16834288;-89.97755429;2022-02-23;N;35.16834288, -89.97755429;Hollywood
5691554;2022-05-09;085015  00013;08501500000130;3355 NORTHMOOR RD;3355 Northmoor Ave, Memphis, Tennessee, 38128;COURT DATE 10/20/2022 @ 1:30PM.  Carport junk;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-10-19;CE-Junky Yard;19.0;01-002;38128.0;35.21726364;-89.9172085;2022-10-24;N;35.21726364, -89.9172085;Raleigh
6022312;2023-01-05;041005  00036;04100500000360;1624 MAY ST;1624 May St, Memphis, Tennessee, 38108;Please ask neighbors to clean up my back yard and their back yard. Their dog is bringing trash over in my yard. Ask them to repair the down fence...;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-06-24;CE-Junky Yard;39.0;07-005;38108.0;35.18086788;-89.99011681;2023-10-06;N;35.18086788, -89.99011681;North Memphis
5333794;2021-07-06;016061  00002;01606100000020;2001 COURTLAND AVE;2001 Courtland Pl, Memphis, Tennessee, 38104;Weeds Occupied House;Weeds;Closed;NJ;Case not justified;2021-07-08;CE-Weeds Occupied Property;81.0;05-001;38104.0;35.13210336;-89.99498051;2022-02-23;N;35.13210336, -89.99498051;Lenox
5079942;2021-03-02;074073  00166;07407300001660;3340 SCOTTSDALE COVE;3340 Scottsdale Cv, Memphis, Tennessee, 38115;BROKEN FENCE;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-08;CE-Junky Yard;199.0;04-005;38115.0;35.0576761;-89.87385555;2023-01-19;N;35.0576761, -89.87385555;Hickory Hill
5137814;2021-04-01;045088  00044;04508800000440;3110 SPOTTSWOOD AVE;3110 Spottswood Ave, Memphis, Tennessee, 38111;OVERGROWN GRASS  AND WEEDS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-06;CE-Weeds Occupied Property;104.0;04-003;38111.0;35.11366472;-89.95872192;2022-02-23;N;35.11366472, -89.95872192;Buntyn
5400234;2021-08-20;028046  00010;02804600000100;2551 UNION AVE;2551 Union Ave, Memphis, Tennessee, 38112;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-12-10;CE-Junky Yard;64.0;05-003;38112.0;35.13278939;-89.97636034;2022-02-23;N;35.13278939, -89.97636034;Morningside Park
5773130;2022-07-01;093417 I00006;0934170I000060;5759 LOWRY RD;5757 Lowry Rd, Memphis, Tennessee, 38115;junky backyard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-15;CE-Junky Yard;203.0;03-004;38115.0;35.04682142;-89.87150333;2023-01-19;N;35.04682142, -89.87150333;Hickory Hill
5287038;2021-06-03;026026  00017;02602600000170;1228 JAMES ST;1230 James St, Memphis, Tennessee, 38106;junky yard;Inspection-Junky Yard;Closed;CVOM;Incompliance violation order - Miscellaneous;2021-07-06;CE-Junky Yard;98.0;04-002;38106.0;35.11311023;-90.02275107;2022-02-23;N;35.11311023, -90.02275107;South Memphis
5318316;2021-06-23;078065  00009;07806500000090;3979 MICKEY DR;3979 Mickey Dr, Memphis, Tennessee, 38116;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-30;CE-Weeds Occupied Property;181.0;06-005;38116.0;35.03997812;-90.01167403;2022-02-23;N;35.03997812, -90.01167403;Whitehaven
5726120;2022-06-02;031056  00010;03105600000100;1869 YOUNG AVE;1869 Young Ave, Memphis, Tennessee, 38114;Court date @ 9:00am 11/14/2022;Weeds;Closed;CC;;2022-11-14;CE-Weeds Occupied Property;83.0;04-006;38114.0;35.11961302;-89.99994616;2023-01-19;N;35.11961302, -89.99994616;Lenox
4602404;2020-04-07;075252  00013;07525200000130;285 HONDURAS AVE;285 Honduras Rd, Memphis, Tennessee, 38109;Court date set for 6/16/2021 at 9AM. junky yard in the backyard and side .;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2021-06-16;CE-Junky Yard;173.0;06-002;38109.0;35.01417819;-90.07365535;2022-02-23;N;35.01417819, -90.07365535;Persey
5759866;2022-06-23;029033  00020;02903300000200;1050 S COX ST;1050 S Cox St, Memphis, Tennessee, 38104;junky yard;Inspection-Junky Yard;Closed;ATSS1;Attempting to service summon 1;2022-07-11;CE-Junky Yard;82.0;04-006;38104.0;35.11689213;-89.98795146;2023-11-16;N;35.11689213, -89.98795146;Lenox
5759174;2022-06-22;090039  00015;09003900000150;4127 KERWIN DR;4127 Kerwin Dr, Memphis, Tennessee, 38128;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-07;CE-Weeds Occupied Property;16.0;01-001;38128.0;35.23840519;-89.9328152;2022-09-15;N;35.23840519, -89.9328152;Egypt
5098834;2021-03-17;074004  00017;07400400000170;4868 COTTONWOOD RD;4868 Cottonwood Rd, Memphis, Tennessee, 38118;junky yard;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-07-19;CE-Junky Yard;194.0;04-005;38118.0;35.06946922;-89.9010816;2022-02-23;N;35.06946922, -89.9010816;Parkway Village
5259138;2021-05-15;053078  00005;05307800000050;1809 WALTER ST;1809 Walter St, Memphis, Tennessee, 38108;VIOLATION FOR JUNKY YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-02-22;CE-Junky Yard;45.0;07-006;38128.0;35.18137038;-89.91885829;2022-05-07;N;35.18137038, -89.91885829;Wells
5322698;2021-06-27;030001  00016;03000100000160;695 ROZELLE ST;695 Rozelle St, Memphis, Tennessee, 38104;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-22;CE-Weeds Occupied Property;84.0;05-001;38104.0;35.12722564;-90.00723474;2022-02-23;N;35.12722564, -90.00723474;Rosemary Lane
5412570;2021-08-30;029047  00024;02904700000240;1318 BRUCE ST;1318 Bruce St, Memphis, Tennessee, 38114;High grass and weeds.;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-12-29;CE-Weeds Occupied Property;101.0;04-006;38114.0;35.10953794;-89.98623278;2022-02-23;N;35.10953794, -89.98623278;Orange Mound
4613884;2020-04-17;047020  00075;04702000000750;2242 MALONE AVE;2242 Malone Ave, Memphis, Tennessee, 38114;REMOVE ALL EXTERIOR DEBRIS FROM THE PROPERTY;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-01-15;CE-Junky Yard;116.0;04-006;38114.0;35.10348551;-89.98787906;2022-02-23;N;35.10348551, -89.98787906;Orange Mound
5498226;2021-11-12;072025  00006;07202500000060;2067 COLLIER DR;2067 Collier Rd, Memphis, Tennessee, 38127;Backyard near rear property line  junk /;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-22;CE-Junky Yard;10.0;07-007;38127.0;35.21051079;-89.99493776;2022-04-05;N;35.21051079, -89.99493776;Frayser
5139584;2021-04-02;075148  00001;07514800000010;4314 FORD RD;4314 Ford Rd, Memphis, Tennessee, 38109;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-26;CE-Weeds Occupied Property;163.0;06-002;38109.0;35.03093709;-90.08149946;2022-02-23;N;35.03093709, -90.08149946;Westwood
5825146;2022-07-26;070042  00001;07004200000010;1371 DELLWOOD AVE;1371 Dellwood Ave, Memphis, Tennessee, 38127;COURT DATE 7/21/2023 @ 9:00AM. Weeds Occupied House;Weeds;Closed;DISM;Case dismissed         Need further discussion;2023-05-18;CE-Weeds Occupied Property;7.0;07-007;38127.0;35.21166996;-90.01789075;2024-03-13;N;35.21166996, -90.01789075;Frayser
5114556;2021-03-24;029038  00019;02903800000190;1167 MARBRO DR;1167 Marbro Dr, Memphis, Tennessee, 38114;VACANT PROPERTY WITH JUNKY YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-23;CE-Junky Yard;101.0;04-006;38114.0;35.11363478;-89.9860289;2022-02-23;N;35.11363478, -89.9860289;Orange Mound
5308138;2021-06-16;021101  00009;02110100000090;1337 TUTWILER AVE;1337 Tutwiler Ave, Memphis, Tennessee, 38107;Garbage thrown about the property and it is visible from the street;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-29;CE-Junky Yard;59.0;07-004;38107.0;35.15589408;-90.01398801;2022-02-23;N;35.15589408, -90.01398801;Speedway Terrace
5274760;2021-05-25;041014  00007;04101400000070;1453 DAVIS ST;1453 Davis St, Memphis, Tennessee, 38108;JUNKY FRONT YARD AND PARKING ON THE GRASS;Inspection-Junky Yard;Closed;CO;Closed, Other;2021-08-05;CE-Junky Yard;39.0;07-005;38108.0;35.17630222;-89.98921284;2022-02-23;N;35.17630222, -89.98921284;North Memphis
6099068;2023-03-09;073075  00017;07307500000170;4594 WOODDALE AVE;4594 Wooddale Ave, Memphis, Tennessee, 38118;COURT DATE 7/28/2023 @ 9:00AM. Junky front and back yards along with sidewalks and curbsides.;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-06-15;CE-Junky Yard;201.0;03-003;38118.0;35.05387567;-89.91036917;2024-03-13;Y;35.05387567, -89.91036917;Parkway Village
