parid,parid_key,property_address,image_available,capture_date,lat,lng,image_url,downloaded_at,status_code
042012  00011,04201200000110,"1483 N Trezevant St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17679595,-89.98005004,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.176777775126894,-89.98040884864766&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:10,OK
042051  00032,04205100000320,"2466 Dexter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16820155,-89.97506079,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16842567456433,-89.97506330200542&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:10,OK
041061  00030,04106100000300,"1684 Harrison St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18254322,-89.9775273,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18249756034866,-89.97717759682274&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:11,OK
041052  00150,04105200001500,"2178 Clarksdale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17787645,-89.98423698,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.177895167499145,-89.98439018634492&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:11,OK
042048  00027,04204800000270,"2492 Staten Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16572102,-89.97415817,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16594892707293,-89.97413536942314&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:12,OK
042055  00025,04205500000250,"1308 Standridge St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17145761,-89.97168973,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17167694533338,-89.97166073531183&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:12,OK
042055  00027,04205500000270,"1318 Standridge St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17188293,-89.9719677,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17189810182181,-89.97165377413458&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:13,OK
041032  00023,04103200000230,"2108 Hubert Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16860565,-89.98734203,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.168872194525626,-89.98731208976311&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:13,OK
042009  00002,04200900000020,"2409 Sanders Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17781947,-89.97679995,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17769487261474,-89.97683630463567&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:13,OK
042035  00035,04203500000350,"2425 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16954291,-89.97648699,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1693276773165,-89.97645745897124&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:14,OK
041015  00009,04101500000090,"May St, Memphis, Tennessee, 38108",TRUE,2025-03,35.1759807,-89.99006907,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17601211908789,-89.99052847952562&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:14,OK
041052  00247,04105200002470,"1646 Britton St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18148555,-89.98747782,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18145135947522,-89.98717067268453&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:15,OK
041001  00087,04100100000870,"2003 Amity Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17821319,-89.99003812,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17818443951373,-89.99018226531784&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:15,OK
042037  00087,04203700000870,"2412 Vandale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1674044,-89.9769382,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.167612863995984,-89.9769013422094&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:16,OK
041046  00001,04104600000010,"2159 Griggs Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17608037,-89.98519515,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17589949125384,-89.98514499444958&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:16,OK
042068  00079,04206800000790,"Peres Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17893388,-89.96983477,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17909509256147,-89.96986419002153&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:16,OK
041012  00005,04101200000050,"1487 Britton St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17689104,-89.98800562,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17712428417979,-89.98802258760766&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:17,OK
042034  00050,04203400000500,"2386 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16957526,-89.97764106,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16978338444292,-89.97764425692529&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:17,OK
042029  00035,04202900000350,"2415 Norman Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1721246,-89.97664084,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17186486894133,-89.97663401605273&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:18,OK
042022  00020C,0420220000020C,"2356 Golden Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17299402,-89.97871665,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17322010913969,-89.97868464232582&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:18,OK
041041  00029,04104100000290,"1328 Hyde Park Blvd, Memphis, Tennessee, 38108",TRUE,2025-03,35.17261799,-89.98465977,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17261336296668,-89.98435431554546&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:19,OK
042006  00005,04200600000050,"1629 Oakwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18064566,-89.97641794,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18063592203966,-89.97673353408464&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:19,OK
042036  00053,04203600000530,"2396 Dexter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16813809,-89.97742529,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16833904446491,-89.9774233933208&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:20,OK
042033  00033,04203300000330,"2238 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16973163,-89.98271867,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16994214333797,-89.9826706162975&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:20,OK
042011  00008,04201100000080,"1495 Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17711478,-89.97886963,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17708418335728,-89.97920150422144&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:21,OK
041017 A00011,0410170A000110,"1250 Park Castle Cv, Memphis, Tennessee, 38108",TRUE,2025-03,35.17054184,-89.98792762,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17052552219908,-89.98758186874305&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:21,OK
041052  00203,04105200002030,"2120 Clayton Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17689571,-89.98620804,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.177134608153494,-89.98623420863599&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:21,OK
041060  00037,04106000000370,"1704 W Belmont Cir, Memphis, Tennessee, 38108",TRUE,2025-03,35.18264026,-89.97890309,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18264113914172,-89.97849581304295&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:22,OK
042029  00037,04202900000370,"2423 Norman Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17211355,-89.97630161,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17185783962888,-89.9763654950296&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:22,OK
042056  00013,04205600000130,"1357 Standridge St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17298207,-89.97193196,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17302062146602,-89.97225926257046&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:23,OK
041040  00026,04104000000260,"2196 Eldridge Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17088275,-89.98401206,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17111007880657,-89.98397705014399&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:23,OK
041052  00060,04105200000600,"2139 Curry Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18007483,-89.98559487,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.179844784608534,-89.98558950965837&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:24,OK
041040  00023,04104000000230,"2197 Marble Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17146048,-89.98368257,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17148784890908,-89.98385237651615&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:24,OK
042035  00062,04203500000620,"2356 Shasta Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1688907,-89.97870077,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.169092981198084,-89.97874245682054&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:25,OK
042062  00015,04206200000150,"1477 Standridge St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17631089,-89.97184417,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.176335162668586,-89.97215521827194&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:25,OK
042003  00011,04200300000110,"2302 Sanders Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17788006,-89.98022173,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.178110164560636,-89.98025377023436&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:25,OK
042004  00018,04200400000180,"1575 Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17924883,-89.97878855,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.179241874557,-89.97908304813087&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:26,OK
042023  00006,04202300000060,"2403 Hubbard Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17372893,-89.9770158,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.173505185751154,-89.97698826903599&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:26,OK
042014  00001C,0420140000001C,"2304 Chelsea Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17520692,-89.98046034,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17503898567127,-89.98041525478553&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:27,OK
041053  00009,04105300000090,"2219 Lyon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17843789,-89.98293754,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17821057590891,-89.98298938531222&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:27,OK
042012  00049,04201200000490,"Boxwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17505519,-89.981182,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17523616621247,-89.98112906429145&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:28,OK
041053  00026,04105300000260,"2220 Clarksdale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17764257,-89.9829673,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17788108257007,-89.98300069610427&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:28,OK
041004  00011,04100400000110,"1583 May St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17977928,-89.99043145,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1797913801162,-89.9907117392419&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:29,OK
041047  00008,04104700000080,"1423 Springdale St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17523394,-89.98335095,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.175278682513046,-89.98363257537903&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:29,OK
042019  00005,04201900000050,"2339 Chelsea Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17459681,-89.97906853,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17435490597232,-89.97913560484706&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:29,OK
042025  00027,04202500000270,"2324 Norman Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17244363,-89.97985677,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17245815611129,-89.9797215306736&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:30,OK
042034  00067,04203400000670,"2320 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16964236,-89.97998682,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1698476321686,-89.97993437694012&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:30,OK
042062  00045,04206200000450,"1502 N Merton St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17701119,-89.97299553,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17698331755636,-89.97263599226397&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:30,OK
042004  00008,04200400000080,"1613 Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18029445,-89.97874598,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18025833641756,-89.97904275477394&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:31,OK
041058  00003,04105800000030,"2199 Heard Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18157835,-89.98352321,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18136815158648,-89.98354532525593&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:31,OK
042063  00065,04206300000650,"1538 Standridge St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17795196,-89.97178571,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.177967065440015,-89.97146464913833&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:31,OK
042048  00037,04204800000370,"1110 N Hollywood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.16655528,-89.9752612,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1663242499679,-89.97528834097565&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:32,OK
042037  00136,04203700001360,"2431 Vandale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16738783,-89.97626423,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16718129620948,-89.97625030446159&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:32,OK
041042  00022,04104200000220,"1311 Hyde Park Blvd, Memphis, Tennessee, 38108",TRUE,2025-03,35.17207826,-89.98494369,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.172189291840844,-89.98497968674296&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:33,OK
041054  00035,04105400000350,"2239 Stovall Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1792254,-89.98231372,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17898789083426,-89.98228200363813&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:33,OK
041057  00009,04105700000090,"2167 Heard Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1815863,-89.98460076,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18138356031783,-89.98464988903302&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:34,OK
041004  00023,04100400000230,"1592 Rice St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17998361,-89.99139623,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.180020392646746,-89.99110686653572&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:34,OK
042052  00002,04205200000020,"2490 Shasta Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16901573,-89.97410585,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16956514737501,-89.97420660661112&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:35,OK
041008  00015,04100800000150,"1515 Britton St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17789312,-89.98767183,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17791619048807,-89.987993862552&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:35,OK
042002  00052,04200200000520,"1581 N Trezevant St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17936257,-89.97974195,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17936396786966,-89.98010122136934&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:35,OK
041066  00009,04106600000090,"2438 Blue Rd, Memphis, Tennessee, 38108",TRUE,2025-03,35.184913,-89.97571263,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.185149553731115,-89.97584771949785&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:36,OK
042034  00077,04203400000770,"2418 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1695462,-89.9766014,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16975492908826,-89.9765741742982&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:36,OK
041016  00015,04101600000150,"1325 Tunica St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17255321,-89.98672682,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.172598757703284,-89.98703557864307&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:37,OK
042009  00010,04200900000100,"2408 Peres Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17674281,-89.9765421,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17672941356674,-89.9767717238235&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:37,OK
041007  00012,04100700000120,"1611 Britton St, Memphis, Tennessee, 38108",TRUE,2022-01,35.18056434,-89.98749597,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.180597109835354,-89.98778374048948&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:38,OK
042009  00011,04200900000110,"2400 Peres Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17644886,-89.97690012,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17669406418917,-89.97701264128786&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:38,OK
042015  00017,04201500000170,"1440 Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.1755397,-89.97892074,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17553407457718,-89.97857452438156&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:38,OK
042025  00004,04202500000040,"2335 Golden Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17301098,-89.97927297,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17277537932619,-89.9792979619398&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:39,OK
041054  00032,04105400000320,"2188 Lyon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17864878,-89.9842105,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.178685481455204,-89.98403470358052&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:39,OK
042061  00043,04206100000430,"1490 Bryan St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17664636,-89.97416045,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17666996607929,-89.97381971928786&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:40,OK
042068  00027,04206800000270,"2560 Calvert Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17991392,-89.97162138,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18019434900034,-89.9715849801729&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:40,OK
