service_request_number;reported_date;parcel_id;parid_key;location;standardized_address;service_request_summary;category;service_request_status;resolution_code;definition;follow_up_date;service_request_type;target_block;area;postal_code;lat;lon;last_edited_date;vacant;geopoint;neighborhood
5355386;2021-07-21;074011  00033;07401100000330;3092 BLUFFDALE ST;3092 Bluffdale St, Memphis, Tennessee, 38118;COURT DATE 10/13/2022 @9:00am . OVER GROWN GRASS .;Weeds;Closed;DISM;Case dismissed         Need further discussion;2022-08-11;CE-Weeds Occupied Property;194.0;04-005;38118.0;35.06463674;-89.90099977;2023-01-19;N;35.06463674, -89.90099977;Parkway Village
5316776;2021-06-22;075057  00077;07505700000770;3272 ROCHESTER RD;3272 Rochester Rd, Memphis, Tennessee, 38109;CHATTELS ON SIDE OF HOUSE & PARKING ON GRASS;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-07;CE-Junky Yard;155.0;06-003;38109.0;35.05939821;-90.07519324;2022-02-23;N;35.05939821, -90.07519324;Unknown
5766400;2022-06-28;026013  00007;02601300000070;1105 BEECHWOOD AVE;1105 Beechwood Ave, Memphis, Tennessee, 38106;Vacant lot parking on the grass;Inspection-Vacant Violation;Closed;CVOAR;Incompliance Violation order to move auto - Auto removed;2022-08-30;CE-Vacant Lot Code Violation;98.0;04-002;38106.0;35.11784106;-90.02519904;2023-01-19;;35.11784106, -90.02519904;Unknown
5095632;2021-03-15;066013  00007;06601300000070;1837 DEARING RD;1837 Dearing Rd, Memphis, Tennessee, 38117;Backyard junk  Inspectors are to get out of their cars to confirm backyard violations per their job description .;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-22;CE-Junky Yard;152.0;04-005;38117.0;35.08159588;-89.91429522;2023-01-19;N;35.08159588, -89.91429522;Unknown
6122126;2023-03-21;085004  00062;08500400000620;3176 RALEIGH MILLINGTON RD;3176 Raleigh Millington Rd, Memphis, Tennessee, 38128;COURT DATE 07/05/2024 @ 9:00AM. CE-Junky Yard;Inspection-Junky Yard;Pending Litigation;CTCNT;Court case continued;2023-11-16;CE-Junky Yard;19.0;01-002;38128.0;35.21235609;-89.92340931;2024-05-25;N;35.21235609, -89.92340931;Raleigh
5315906;2021-06-22;058045  00016;05804500000160;3611 ALLANDALE LN;3611 Allandale Ln, Memphis, Tennessee, 38111;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-09-03;CE-Weeds Occupied Property;113.0;04-004;38111.0;35.10299504;-89.9428447;2022-02-23;N;35.10299504, -89.9428447;Unknown
5454306;2021-09-29;021048  00014;02104800000140;1117 BREEDLOVE;1117 Breedlove St, Memphis, Tennessee, 38107;REFERRING TO GROUND SERVICES HIGH WEEDS AND GRASS;Weeds;Closed;OTHER;Please see Resolution Summary;2021-10-13;CE-Weeds Occupied Property;31.0;07-004;38107.0;35.17029617;-90.02189031;2022-02-23;Y;35.17029617, -90.02189031;Sylvan Heights
5460264;2021-10-05;074017  00009;07401700000090;4783 CLOISTER COVE;4783 Cloister Cv, Memphis, Tennessee, 38118;HIGH GRASS, TREE DEBRIS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-19;CE-Weeds Occupied Property;200.0;04-005;38118.0;35.06090039;-89.90432441;2022-02-23;N;35.06090039, -89.90432441;Parkway Village
5290064;2021-06-04;058139  00021;05813900000210;1284 MERRYCREST DR;1284 Merrycrest Dr, Memphis, Tennessee, 38111;unsightly items on stoop, carport, and in yard (weeds included);Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-09;CE-Weeds Occupied Property;149.0;04-005;38111.0;35.09680345;-89.91919445;2022-02-23;N;35.09680345, -89.91919445;Unknown
5131936;2021-03-31;079122  00016;07912200000160;1372 HICKORY RIDGE DR;1372 Hickory Ridge Dr, Memphis, Tennessee, 38116;high grass and weeds;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-21;CE-Weeds Occupied Property;178.0;03-001;38116.0;35.00465911;-90.0181437;2022-02-23;N;35.00465911, -90.0181437;Unknown
5256022;2021-05-13;058049  00009;05804900000090;3694 NOTTINGHAM RD;3694 Nottingham Rd, Memphis, Tennessee, 38111;DEAD TREE FELL;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-08-03;CE-Weeds Occupied Property;112.0;04-004;38111.0;35.10707837;-89.93932194;2024-02-03;N;35.10707837, -89.93932194;Unknown
5024948;2021-01-06;031129  00042;03112900000420;1992 NELSON AVE;1992 Nelson Ave, Memphis, Tennessee, 38104;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-03-31;CE-Junky Yard;82.0;04-006;38114.0;35.12219671;-89.9955603;2022-02-23;N;35.12219671, -89.9955603;Lenox
5932236;2022-10-11;074037 E00019;0740370E000190;3396 ADELINE ST;3396 Adeline St, Memphis, Tennessee, 38118;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-05-06;CE-Junky Yard;199.0;04-005;38118.0;35.05589554;-89.8868368;2023-05-06;N;35.05589554, -89.8868368;Unknown
4455408;2019-11-18;059040  00012;05904000000120;1472 SEMMES ST;1472 Semmes St, Memphis, Tennessee, 38114;Court date set for 10/7/2022 at 9:00 A.M. junky yard;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-08-05;CE-Junky Yard;146.0;04-007;38114.0;35.09142282;-89.96100543;2023-01-19;N;35.09142282, -89.96100543;Bellevue
5390840;2021-08-13;090033  00038;09003300000380;4042 KERWIN DR;4042 Kerwin Dr, Memphis, Tennessee, 38128;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-04;CE-Junky Yard;17.0;01-001;38128.0;35.23595759;-89.93232737;2022-02-23;N;35.23595759, -89.93232737;Egypt
5258744;2021-05-15;082017  00136;08201700001360;1372 RAINES RD;1372 W Raines Rd, Memphis, Tennessee, 38109;The Residential Property at 1372 W Raines Rd. 38109, has Trash, Junk, Debris, Unsanitary Conditions, over entire Overgrowth Excessive Grass and Weeds Property;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-09-23;CE-Junky Yard;162.0;06-002;38109.0;35.03723094;-90.109811;2022-02-23;N;35.03723094, -90.109811;Unknown
5222318;2021-04-22;073068  00019;07306800000190;3020 KNIGHT RD;3020 Knight Rd, Memphis, Tennessee, 38118;PARKING ON YARD ,JUNKY YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-10;CE-Junky Yard;193.0;04-005;38118.0;35.06646111;-89.910074;2022-02-23;N;35.06646111, -89.910074;Parkway Village
4933204;2020-11-16;061029  00015;06102900000150;1000 BOSTON ST;1000 Boston St, Memphis, Tennessee, 38114;Junky yard and debris.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-03-23;CE-Junky Yard;115.0;04-003;38114.0;35.10737963;-89.97311991;2022-02-23;N;35.10737963, -89.97311991;Orange Mound
5298146;2021-06-10;063002  00034;06300200000340;1010 NOVARESE ST;1010 Novarese St, Memphis, Tennessee, 38122;Occupied property is not cutting the back yard;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-12-14;CE-Weeds Occupied Property;49.0;05-004;38122.0;35.15886118;-89.90987361;2022-02-23;N;35.15886118, -89.90987361;Berclair
5125868;2021-03-30;052091  00002;05209100000020;3103 MANHATTAN AVE;3103 Manhattan Ave, Memphis, Tennessee, 38112;INOPERABLE VEHICLES  IN YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-30;CE-Junky Yard;53.0;05-002;38112.0;35.15196498;-89.95744278;2022-02-23;N;35.15196498, -89.95744278;Unknown
6130762;2023-03-28;058151  00013;05815100000130;4306 DUNN AVE;4306 Dunn Rd, Memphis, Tennessee, 38111;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-04-11;CE-Junky Yard;150.0;04-005;38111.0;35.09056114;-89.9184491;2023-04-17;N;35.09056114, -89.9184491;Unknown
5632032;2022-03-31;042062  00035;04206200000350;1440 N MERTON ST;1440 N Merton St, Memphis, Tennessee, 38108;JUNK AND VEHILCES AT REAR OF PROPERTY;Inspection-Junky Yard;Closed;CVOID;Closed Void;2022-04-18;CE-Junky Yard;39.0;07-005;38108.0;35.17536104;-89.97269108;2022-11-22;N;35.17536104, -89.97269108;Hollywood
5343418;2021-08-19;060154  00010;06015400000100;2559 FONTAINE RD;2559 Fontaine Rd, Memphis, Tennessee, 38106;COURT DATE 7/8/2022 @ 9:00AM. Weeds are turning to trees and have taken over the neighbors fences & growing onto their house.They have a lawn mower, tools, trash & inoperable car in front of house.;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-07-01;CE-Junky Yard;139.0;04-001;38114.0;35.07537996;-90.00943803;2022-06-27;N;35.07537996, -90.00943803;Unknown
5425472;2021-09-22;060104  00029;06010400000290;1936 FRISCO AVE;1936 Frisco Ave, Memphis, Tennessee, 38114;BUSHES ALONG FENCE LINE;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-12-10;CE-Weeds Occupied Property;140.0;04-001;38114.0;35.09833005;-89.99830625;2022-02-23;Y;35.09833005, -89.99830625;Unknown
6144300;2023-04-10;079100  00020;07910000000200;4998 HALEVILLE DR;4998 Haleville Rd, Memphis, Tennessee, 38116;Junk Back Yard;Inspection-Junky Yard;In Progress;VOYC;V.O. Yard/Vehicle;2024-05-01;CE-Junky Yard;179.0;03-001;38116.0;35.0121073;-90.01083792;2024-04-29;N;35.0121073, -90.01083792;Unknown
5332568;2021-07-06;082027  00072;08202700000720;4158 DOUBLE TREE RD;4158 Double Tree Rd, Memphis, Tennessee, 38109;OCH HIGH GRASS IN THE BACKYARD;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-21;CE-Weeds Occupied Property;162.0;06-002;38109.0;35.03510654;-90.10380164;2022-02-23;N;35.03510654, -90.10380164;Westwood
5110814;2021-03-23;073075  00017;07307500000170;4594 WOODDALE AVE;4594 Wooddale Ave, Memphis, Tennessee, 38118;High weeds and grass. Vacant house';Weeds;Closed;CO;Closed, Other;2021-04-14;CE-Weeds Occupied Property;201.0;03-003;38118.0;35.05387567;-89.91036917;2022-02-23;Y;35.05387567, -89.91036917;Parkway Village
5539578;2021-12-30;082027  00072;08202700000720;4158 DOUBLE TREE RD;4158 Double Tree Rd, Memphis, Tennessee, 38109;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-12;CE-Junky Yard;162.0;06-002;38109.0;35.03510654;-90.10380164;2022-02-23;N;35.03510654, -90.10380164;Westwood
6102074;2023-03-10;086031  00032;08603100000320;3514 HANNA DR;3514 Hanna Dr, Memphis, Tennessee, 38128;COURT DATE 06/20/2024 @ 1:30PM. Junk and debri all around the front yard.;Inspection-Junky Yard;Pending Litigation;CTCNT;Court case continued;2023-06-15;CE-Junky Yard;17.0;01-002;38128.0;35.22158291;-89.92236799;2024-05-22;N;35.22158291, -89.92236799;Raleigh
5442866;2021-09-21;062048  00014;06204800000140;4095 BERKSHIRE AVE;4095 Berkshire Ave, Memphis, Tennessee, 38108;JUNKY CARPORT;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-07;CE-Junky Yard;45.0;07-006;38128.0;35.18058022;-89.92392964;2022-02-23;N;35.18058022, -89.92392964;Wells
5627492;2022-03-28;078092  00006;07809200000060;1718 BORDEN DR;1718 Borden Dr, Memphis, Tennessee, 38116;junky fronty yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-04-14;CE-Junky Yard;181.0;06-005;38116.0;35.04059375;-90.0066188;2022-04-14;N;35.04059375, -90.0066188;Unknown
5455304;2021-09-30;090011  00084;09001100000840;3213 KEYSTONE AVE;3213 Keystone Ave, Memphis, Tennessee, 38128;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-16;CE-Weeds Occupied Property;14.0;01-001;38128.0;35.24166422;-89.95669239;2022-02-23;N;35.24166422, -89.95669239;Unknown
5622878;2022-03-23;043059  00048;04305900000480;3346 CICALLA AVE;3346 Cicalla Ave, Memphis, Tennessee, 38122;Backyard near rear property line  junk & Inoperable vehicles on the grass;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-05-07;CE-Junky Yard;46.0;07-006;38122.0;35.16514756;-89.94900956;2022-04-23;N;35.16514756, -89.94900956;Unknown
5273776;2021-05-25;016044  00016;01604400000160;1813 LINDEN AVE;1813 Linden Ave, Memphis, Tennessee, 38104;The house directly behind me on Linden has a jungle of kudzu and extreme overgrowth in their backyard it is coming into my yard;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-09;CE-Weeds Occupied Property;84.0;05-001;38104.0;35.13282328;-90.00139176;2022-02-23;Y;35.13282328, -90.00139176;Midtown
5453100;2021-09-29;029042  00003;02904200000030;2326 LONGSTREET DR;2324 Longstreet Dr, Memphis, Tennessee, 38114;junky yard, inoperable vehicles ,PARKING ON YARD;Inspection-Junky Yard;Closed;CVOID;Closed Void;2022-02-19;CE-Junky Yard;101.0;04-006;38114.0;35.11273892;-89.98644359;2022-02-23;N;35.11273892, -89.98644359;Orange Mound
5243056;2021-05-05;034070  00027;03407000000270;1843 SHAWNEE CL;1843 Shawnee Cir, Memphis, Tennessee, 38106;Court date set for 12/16/2022 @ 9:00am - CE-Junky Yard;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-11-18;CE-Junky Yard;132.0;06-007;38106.0;35.09642203;-90.02955758;2023-01-04;;35.09642203, -90.02955758;Bunker Hill
5277096;2021-05-26;058136  00028;05813600000280;1278 BROADMOOR ST;1278 Broadmoor St, Memphis, Tennessee, 38111;front yard with trash and debris in front and backyard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-02-04;CE-Junky Yard;149.0;04-005;38111.0;35.0969512;-89.92211255;2023-01-19;N;35.0969512, -89.92211255;Unknown
5628570;2022-03-28;045109  00001;04510900000010;460 ALEXANDER ST;460 Alexander St, Memphis, Tennessee, 38111;Weeds Occupied House;Weeds;Closed;NJ;Case not justified;2022-04-07;CE-Weeds Occupied Property;78.0;05-003;38111.0;35.11918117;-89.95116576;2022-04-07;N;35.11918117, -89.95116576;Normal
5423292;2021-09-07;095317 A00035;0953170A000350;6997 ROSE TRAIL DR;6997 Rose Trail Dr, Memphis, Tennessee, 38133;HIGH GRASS BACK YARD/ OCCUPIED PROPERTY;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-11-04;CE-Weeds Occupied Property;231.0;01-003;38133.0;35.18434642;-89.83047621;2022-02-23;N;35.18434642, -89.83047621;Unknown
5755336;2022-06-21;075070  00027C;0750700000027C;14 E DUNBAR RD;14 E Dunbar Rd, Memphis, Tennessee, 38109;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-12;CE-Weeds Occupied Property;156.0;06-003;38109.0;35.05848231;-90.06321311;2022-07-30;N;35.05848231, -90.06321311;Unknown
5761456;2022-06-24;038082  00004;03808200000040;849 DILLWORTH ST;849 Dillworth St, Memphis, Tennessee, 38122;Backyard & front / excessive junk;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-08-26;CE-Junky Yard;50.0;05-004;38122.0;35.15505072;-89.9341124;2023-03-21;N;35.15505072, -89.9341124;Unknown
4954510;2021-03-24;021013  00031;02101300000310;724 AYERS ST;724 Ayers St, Memphis, Tennessee, 38107;Backyard near rear property line - inoperable vehicles & junk. Repeat violator;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-08-28;CE-Junky Yard;34.0;07-004;38107.0;35.16004331;-90.02746621;2022-02-23;N;35.16004331, -90.02746621;Unknown
5748032;2022-06-15;077056  00015;07705600000150;1027 LINWOOD LN;1027 Linwood Rd, Memphis, Tennessee, 38116;OCCUPIED PROPERTY WITH HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-11-03;CE-Weeds Occupied Property;167.0;06-005;38116.0;35.02171754;-90.03012195;2022-11-03;N;35.02171754, -90.03012195;Whitehaven
5655698;2022-04-19;053042  00010;05304200000100;1729 MCNAIR ST;1729 McNair St, Memphis, Tennessee, 38108;COURT DATE SET FOR  5/12/2023 @ 9:00AM.  Backyard near rear property line  junk;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-04-14;CE-Junky Yard;44.0;07-006;38108.0;35.17907405;-89.92343761;2024-03-02;N;35.17907405, -89.92343761;Wells
5258716;2021-05-15;082010  00095;08201000000950;4015 SEWANEE RD;4015 Sewanee Rd, Memphis, Tennessee, 38109;Backyard junk & inoperable vehicles on grass;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-28;CE-Junky Yard;162.0;06-002;38109.0;35.03900365;-90.1247489;2022-02-23;N;35.03900365, -90.1247489;Unknown
5771114;2022-06-30;078062  00017;07806200000170;3922 PAULA DR;3922 Paula Dr, Memphis, Tennessee, 38116;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-14;CE-Weeds Occupied Property;181.0;06-005;38116.0;35.04164598;-90.00950198;2022-10-06;N;35.04164598, -90.00950198;Unknown
4927144;2020-11-12;076132  00006;07613200000060;5053 NEWTON RD;5053 Newton Rd, Memphis, Tennessee, 38109;junky yard;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-02-28;CE-Junky Yard;176.0;06-005;38109.0;35.01050834;-90.05489817;2022-02-23;N;35.01050834, -90.05489817;Unknown
6110348;2023-03-14;060153  00009;06015300000090;1701 ALCY RD;1701 E Alcy Rd, Memphis, Tennessee, 38114;CE-Weeds Occupied Property;Weeds;Back to MCSC;BACK TO MCSC;Back To MCSC;2023-04-11;CE-Weeds Occupied Property;139.0;04-001;38114.0;35.07734199;-90.00624874;2023-04-11;;35.07734199, -90.00624874;Unknown
5637754;2022-04-06;096507 A00041;0965070A000410;1622 RANMAR DR;1622 Ranmar Dr, Memphis, Tennessee, 38016;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-04-20;CE-Weeds Occupied Property;225.0;02-001;38016.0;35.16950207;-89.78091679;2022-04-20;N;35.16950207, -89.78091679;Unknown
5092582;2021-03-12;073063  00020;07306300000200;3061 KNIGHTWAY RD;3061 Knightway Rd, Memphis, Tennessee, 38118;TREE DEBRIS ,JUNKY YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-09;CE-Junky Yard;193.0;04-005;38118.0;35.06538332;-89.91349115;2022-02-23;N;35.06538332, -89.91349115;Parkway Village
5654680;2022-04-19;073021  00014;07302100000140;2741 MARGOT ST;2741 Margot St, Memphis, Tennessee, 38118;COURT DATE 3/9/2023 @ 1:30PM. Junkyard;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-01-12;CE-Junky Yard;192.0;04-004;38118.0;35.0740095;-89.94333927;2023-03-09;Y;35.0740095, -89.94333927;Unknown
5566526;2022-01-28;079148 A00029;0791480A000290;2101 SEVEN OAKS DR;2101 Seven Oaks Dr, Memphis, Tennessee, 38116;junky backyard;Inspection-Junky Yard;In Progress;FM-7;Hearing missed - FORM 7;2022-05-27;CE-Junky Yard;183.0;03-001;38116.0;35.00564338;-89.99334505;2024-04-04;N;35.00564338, -89.99334505;Unknown
4972418;2020-12-08;053008  00002;05300800000020;3817 LONGFELLOW RD;3817 Longfellow Rd, Memphis, Tennessee, 38108;Court date set for 1/12/22 @ 9:00am - VIOLATION FOR JUNKY YARD/ INOPERABLE VEHICLES;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2021-11-24;CE-Junky Yard;43.0;07-006;38108.0;35.17403903;-89.93258762;2022-02-23;Y;35.17403903, -89.93258762;Unknown
5688642;2022-05-06;075231  00013;07523100000130;346 GEORGE RD;346 George Rd, Memphis, Tennessee, 38109;OCCUPIED PROPERTY HIGH GRASS AND WEEDS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-14;CE-Weeds Occupied Property;173.0;06-002;38109.0;35.01581187;-90.07562045;2022-07-14;N;35.01581187, -90.07562045;Unknown
5634624;2022-04-02;090072  00007;09007200000070;3725 LONGMONT DR;3725 Longmont Dr, Memphis, Tennessee, 38128;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOID;Closed Void;2022-08-26;CE-Junky Yard;16.0;01-001;38128.0;35.22731477;-89.93933524;2023-08-21;N;35.22731477, -89.93933524;Unknown
5314104;2021-06-21;096202 B00030;0962020B000300;2799 VIRGINIA WOODS PL;2799 Virginia Woods Pl, Memphis, Tennessee, 38002;junky yard garbage is not in bags. Garbage collectors are refusing to empty it;Inspection-Junky Yard;Closed;BACK TO MCSC;Back To MCSC;2021-07-07;CE-Junky Yard;237.0;01-003;38016.0;35.20191126;-89.73551294;2022-02-23;N;35.20191126, -89.73551294;Unknown
